EpRewMean,EpThisIter,TimestepsSoFar,EpisodesSoFar,surrgain,optimgain,TimeElapsed,meankl,entloss,ev_tdlam_before,entropy,EpLenMean
86.0,7,258473,3656,0.3227294,0.3227294,642.6862251758575,0.012376612,0.0,0.7711351066827774,38.505913,86.0
90.4,6,259150,3662,0.38543007,0.38543007,643.4873201847076,0.01349327,0.0,0.8122643381357193,38.496536,90.4
90.95,5,259590,3667,0.33394063,0.33394063,644.247495174408,0.012714645,0.0,0.8004596382379532,38.497513,90.95
91.25,5,260074,3672,0.33532912,0.33532912,645.0235462188721,0.013725406,0.0,0.7577164471149445,38.49732,91.25
93.575,6,260619,3678,0.32360828,0.32360828,645.7952959537506,0.013974961,0.0,0.9086004421114922,38.491573,93.575
91.875,6,261143,3684,0.32050276,0.32050276,646.6810119152069,0.0123230275,0.0,0.7257904410362244,38.487267,91.875
93.3,5,261616,3689,0.36111176,0.36111176,647.681116104126,0.0148456115,0.0,0.8079941719770432,38.49489,93.3
96.05,6,262246,3695,0.3469677,0.3469677,648.5102581977844,0.012419177,0.0,0.9027222618460655,38.49269,96.05
93.925,5,262715,3700,0.31354386,0.31354386,649.2893531322479,0.01491168,0.0,0.7985369265079498,38.472122,93.925
94.1,5,263177,3705,0.29200944,0.29200944,650.0979771614075,0.012248004,0.0,0.8459587246179581,38.470577,94.1
92.825,6,263696,3711,0.31834695,0.31834695,650.8822572231293,0.012930232,0.0,0.7685845047235489,38.481285,92.825
92.175,7,264306,3718,0.29221544,0.29221544,651.6673412322998,0.013253084,0.0,0.817674532532692,38.478405,92.175
91.5,6,264803,3724,0.27577662,0.27577662,652.5377521514893,0.012927381,0.0,0.9110192283987999,38.467003,91.5
91.125,6,265365,3730,0.33135173,0.33135173,653.6518919467926,0.01400313,0.0,0.8101447373628616,38.448895,91.125
89.075,6,265891,3736,0.32326287,0.32326287,654.891116142273,0.013499007,0.0,0.7939481437206268,38.44372,89.075
88.375,5,266388,3741,0.15070908,0.15070908,655.8779721260071,0.0042809416,0.0,0.8717173933982849,38.42859,88.375
92.05,5,266951,3746,0.31949276,0.31949276,656.7602031230927,0.012860238,0.0,0.7112626433372498,38.434555,92.05
90.9,6,267456,3752,0.297261,0.297261,657.9047763347626,0.012423118,0.0,0.7548303455114365,38.440598,90.9
93.7,6,268054,3758,0.31539252,0.31539252,659.4973111152649,0.014034214,0.0,0.5067611038684845,38.44404,93.7
95.0,5,268512,3763,0.16340932,0.16340932,661.1635692119598,0.0039441064,0.0,0.8358328491449356,38.441784,95.0
94.8,6,269059,3769,0.32126042,0.32126042,662.544869184494,0.014157502,0.0,0.8844781368970871,38.43898,94.8
93.4,5,269459,3774,0.34990245,0.34990245,664.0144691467285,0.014085588,0.0,0.6476753950119019,38.424995,93.4
93.275,6,270028,3780,0.3376723,0.3376723,665.5193130970001,0.012830371,0.0,0.6488893628120422,38.41431,93.275
92.125,5,270529,3785,0.30115485,0.30115485,667.089518070221,0.013276376,0.0,0.8218808025121689,38.406933,92.125
91.725,6,271042,3791,0.38544196,0.38544196,668.6368570327759,0.013692411,0.0,0.6725971102714539,38.40393,91.725
89.625,7,271639,3798,0.31669313,0.31669313,669.7325990200043,0.012519392,0.0,0.7897772341966629,38.3849,89.625
90.225,5,272121,3803,0.28964308,0.28964308,671.0961060523987,0.013489503,0.0,0.7905629426240921,38.374794,90.225
93.525,4,272590,3807,0.31459755,0.31459755,672.2121012210846,0.013970152,0.0,0.7905892133712769,38.366623,93.525
94.7,6,273178,3813,0.2844194,0.2844194,673.4652791023254,0.013265418,0.0,0.7655277252197266,38.36461,94.7
94.475,5,273643,3818,0.3080814,0.3080814,674.4053690433502,0.013166679,0.0,0.7150414884090424,38.367107,94.475
96.2,6,274246,3824,0.3513121,0.3513121,675.2190792560577,0.012644085,0.0,0.7117176055908203,38.369457,96.2
96.375,5,274730,3829,0.36122882,0.36122882,675.991613149643,0.013785738,0.0,0.7172282040119171,38.3795,96.375
97.075,5,275182,3834,0.31496245,0.31496245,677.1803841590881,0.012109371,0.0,0.8168606758117676,38.38428,97.075
98.575,5,275688,3839,0.32574308,0.32574308,678.3121571540833,0.013968285,0.0,0.8798673152923584,38.384266,98.575
94.4,7,276262,3846,0.2925269,0.2925269,679.1326620578766,0.013691809,0.0,0.7855846583843231,38.382763,94.4
91.5,6,276749,3852,0.34750047,0.34750047,679.9495100975037,0.01322327,0.0,0.8987200781702995,38.380787,91.5
91.525,5,277178,3857,0.34589446,0.34589446,680.8508131504059,0.012914825,0.0,0.6511918306350708,38.370846,91.525
89.7,5,277647,3862,0.36271763,0.36271763,681.7514402866364,0.013738887,0.0,0.6150990724563599,38.37109,89.7
89.25,6,278226,3868,0.40342033,0.40342033,682.6610860824585,0.014150898,0.0,0.8325919359922409,38.37293,89.25
89.75,5,278691,3873,0.32040438,0.32040438,683.9147200584412,0.013661585,0.0,0.9166280254721642,38.38154,89.75
88.7,6,279236,3879,0.27888882,0.27888882,684.888601064682,0.014345998,0.0,0.7933951914310455,38.386707,88.7
91.075,4,279632,3883,0.28389248,0.28389248,685.836748123169,0.013245131,0.0,0.7945002615451813,38.380985,91.075
91.35,6,280135,3889,0.27745152,0.27745152,686.6439821720123,0.012955475,0.0,0.7750385850667953,38.380455,91.35
94.025,6,280741,3895,0.32410794,0.32410794,687.7442560195923,0.0133021055,0.0,0.7836064100265503,38.369705,94.025
93.05,6,281278,3901,0.31269586,0.31269586,688.8895030021667,0.0147021795,0.0,0.8982074782252312,38.348278,93.05
92.575,6,281854,3907,0.36169487,0.36169487,689.9167511463165,0.014662914,0.0,0.787247359752655,38.34535,92.575
95.3,5,282383,3912,0.32687324,0.32687324,690.733598947525,0.014519582,0.0,0.9012457802891731,38.3335,95.3
95.525,6,282930,3918,0.29798043,0.29798043,691.7941780090332,0.014264833,0.0,0.867790475487709,38.342525,95.525
93.825,6,283457,3924,0.16214408,0.16214408,693.2062351703644,0.0039620856,0.0,0.869407907128334,38.342815,93.825
93.175,5,283862,3929,0.31889397,0.31889397,694.2601892948151,0.013331932,0.0,0.882806159555912,38.3479,93.175
93.55,5,284403,3934,0.33135718,0.33135718,695.0735681056976,0.014519149,0.0,0.574762225151062,38.355175,93.55
93.875,5,284896,3939,0.35798073,0.35798073,695.822359085083,0.014138287,0.0,0.7859095335006714,38.34398,93.875
93.925,5,285342,3944,0.29819453,0.29819453,696.6397521495819,0.01349454,0.0,0.5056522786617279,38.354195,93.925
94.35,4,285743,3948,0.34843296,0.34843296,697.5433571338654,0.013186773,0.0,0.7461652755737305,38.36827,94.35
92.9,6,286287,3954,0.31721506,0.31721506,698.3079569339752,0.014616263,0.0,0.8643503785133362,38.350903,92.9
93.95,6,286853,3960,0.30157524,0.30157524,699.0855622291565,0.014041851,0.0,0.7842177897691727,38.338062,93.95
94.325,5,287319,3965,0.3027087,0.3027087,699.8413171768188,0.014139449,0.0,0.767209380865097,38.32026,94.325
91.85,6,287818,3971,0.30917478,0.30917478,700.7236490249634,0.013188699,0.0,0.886716365814209,38.30293,91.85
92.675,5,288314,3976,0.35138687,0.35138687,701.7773251533508,0.013408495,0.0,0.8672089278697968,38.3039,92.675
93.225,6,288870,3982,0.30891097,0.30891097,702.5877192020416,0.013231909,0.0,0.8836910128593445,38.302658,93.225
92.95,6,289461,3988,0.38911533,0.38911533,703.5293140411377,0.014044542,0.0,0.9211947619915009,38.29858,92.95
94.6,4,289879,3992,0.3177587,0.3177587,704.4398500919342,0.013982425,0.0,0.6043711006641388,38.289623,94.6
96.25,5,290454,3997,0.3071546,0.3071546,705.6232891082764,0.013159284,0.0,0.6118136346340179,38.28333,96.25
95.575,6,290971,4003,0.34541836,0.34541836,706.4029860496521,0.013669754,0.0,0.7442364394664764,38.275402,95.575
96.4,7,291582,4010,0.30533603,0.30533603,707.4850401878357,0.013701728,0.0,0.7906646132469177,38.26983,96.4
98.4,5,292126,4015,0.34482405,0.34482405,708.5691180229187,0.013071939,0.0,0.8581315875053406,38.26146,98.4
97.475,5,292573,4020,0.32536644,0.32536644,709.7973811626434,0.014317313,0.0,0.8266402035951614,38.26665,97.475
95.25,6,293101,4026,0.302395,0.302395,711.1098871231079,0.013878483,0.0,0.6800005733966827,38.272755,95.25
95.4,5,293579,4031,0.3482034,0.3482034,712.3018341064453,0.013860889,0.0,0.7857077866792679,38.273197,95.4
90.825,6,294087,4037,0.3290777,0.3290777,713.0941879749298,0.014095792,0.0,0.8593713641166687,38.263058,90.825
93.45,6,294709,4043,0.18410634,0.18410634,713.8717451095581,0.003907834,0.0,0.8903073817491531,38.272953,93.45
96.025,5,295281,4048,0.3096454,0.3096454,715.0767769813538,0.014010552,0.0,0.8767460808157921,38.284412,96.025
95.7,6,295795,4054,0.3254819,0.3254819,715.9665112495422,0.01369862,0.0,0.5973856151103973,38.278076,95.7
96.25,5,296329,4059,0.33935598,0.33935598,716.7452771663666,0.013894592,0.0,0.783236026763916,38.260128,96.25
96.25,5,296784,4064,0.29459044,0.29459044,717.6948442459106,0.013429049,0.0,0.843784973025322,38.25842,96.25
97.225,6,297404,4070,0.31606925,0.31606925,718.4518761634827,0.014755489,0.0,0.8597543686628342,38.258495,97.225
101.5,6,298056,4076,0.32343593,0.32343593,719.2059001922607,0.014747813,0.0,0.8558997958898544,38.246166,101.5
102.175,5,298520,4081,0.17677596,0.17677596,719.9719259738922,0.00375896,0.0,0.7707063257694244,38.233875,102.175
95.9,5,298919,4086,0.15762791,0.15762791,720.7304830551147,0.0038087668,0.0,0.9042612016201019,38.22164,95.9
95.05,6,299433,4092,0.39780724,0.39780724,721.4742169380188,0.013877336,0.0,0.8653879761695862,38.214317,95.05
93.975,6,299993,4098,0.18856317,0.18856317,722.2497351169586,0.0038977398,0.0,0.7892141193151474,38.205185,93.975
94.775,4,300371,4102,0.32121545,0.32121545,723.1850323677063,0.014792283,0.0,0.7865682542324066,38.195667,94.775
95.675,4,300811,4106,0.36561418,0.36561418,724.0861849784851,0.013287757,0.0,0.9280341267585754,38.19373,95.675
93.625,6,301403,4112,0.3389864,0.3389864,724.8747220039368,0.013703128,0.0,0.7708331942558289,38.197193,93.625
93.175,6,301948,4118,0.2790256,0.2790256,725.732283115387,0.013781747,0.0,0.7371848821640015,38.188473,93.175
92.125,5,302358,4123,0.40437397,0.40437397,727.3137080669403,0.013969656,0.0,0.8311475664377213,38.18568,92.125
91.55,6,302849,4129,0.36858046,0.36858046,728.5980200767517,0.01435702,0.0,0.8152184188365936,38.18408,91.55
96.6,4,303400,4133,0.19920567,0.19920567,729.877779006958,0.0037852707,0.0,0.7825240045785904,38.18298,96.6
95.975,5,303832,4138,0.29016578,0.29016578,730.9427871704102,0.014702549,0.0,0.668205201625824,38.183388,95.975
94.3,5,304282,4143,0.33150595,0.33150595,732.230226278305,0.013785448,0.0,0.8651049435138702,38.190784,94.3
95.05,5,304804,4148,0.32385403,0.32385403,733.8955709934235,0.012901122,0.0,0.878568634390831,38.1859,95.05
96.875,6,305437,4154,0.18205146,0.18205146,735.1169652938843,0.0038635395,0.0,0.8518568724393845,38.18318,96.875
96.625,6,305969,4160,0.3127725,0.3127725,735.8896503448486,0.014360532,0.0,0.8272338807582855,38.19725,96.625
97.2,4,306316,4164,0.33734524,0.33734524,736.6570010185242,0.014190983,0.0,0.8425846248865128,38.19386,97.2
97.925,6,306903,4170,0.30872694,0.30872694,738.0173771381378,0.013378845,0.0,0.8265162408351898,38.18361,97.925
95.225,6,307473,4176,0.29141837,0.29141837,739.0786120891571,0.013728689,0.0,0.8377101421356201,38.1822,95.225
98.375,5,308001,4181,0.17371207,0.17371207,740.1045880317688,0.0039822883,0.0,0.9180859923362732,38.163074,98.375
96.325,6,308559,4187,0.36931586,0.36931586,740.9191570281982,0.014862089,0.0,0.7913625538349152,38.168777,96.325
94.2,6,309117,4193,0.31309658,0.31309658,741.7309651374817,0.014439794,0.0,0.8290152698755264,38.166866,94.2
96.175,5,309648,4198,0.19278176,0.19278176,742.5199549198151,0.0048073116,0.0,0.7693928927183151,38.169918,96.175
98.6,6,310260,4204,0.3510779,0.3510779,743.3022451400757,0.014752939,0.0,0.7715131491422653,38.152454,98.6
98.1,5,310747,4209,0.37775898,0.37775898,744.1090040206909,0.014178749,0.0,0.8195387125015259,38.14465,98.1
98.375,5,311210,4214,0.3215291,0.3215291,744.910355091095,0.01497335,0.0,0.7498441934585571,38.15357,98.375
98.225,5,311679,4219,0.40258053,0.40258053,745.7115812301636,0.01436293,0.0,0.720826655626297,38.164677,98.225
95.65,6,312210,4225,0.1704098,0.1704098,746.4958920478821,0.003835864,0.0,0.8235906809568405,38.161816,95.65
100.95,4,312761,4229,0.3485099,0.3485099,747.4081201553345,0.013748092,0.0,0.5074084997177124,38.169437,100.95
96.65,7,313312,4236,0.3115386,0.3115386,748.2573421001434,0.013787551,0.0,0.8282759636640549,38.173817,96.65
95.925,4,313730,4240,0.35595173,0.35595173,749.0628170967102,0.014475608,0.0,0.7305864095687866,38.17949,95.925
95.175,5,314174,4245,0.1817635,0.1817635,749.8613572120667,0.004323099,0.0,0.6076787710189819,38.17346,95.175
94.525,5,314641,4250,0.18004963,0.18004963,750.6686551570892,0.004705052,0.0,0.8715876638889313,38.176186,94.525
94.875,6,315214,4256,0.18224913,0.18224913,751.46719789505,0.0039535603,0.0,0.6767894923686981,38.17939,94.875
96.65,4,315634,4260,0.31546187,0.31546187,752.3037302494049,0.014578898,0.0,0.7494300901889801,38.1919,96.65
96.275,6,316253,4266,0.3270356,0.3270356,753.1563630104065,0.014374151,0.0,0.7543341815471649,38.187096,96.275
94.5,5,316702,4271,0.32843623,0.32843623,753.9860579967499,0.014804506,0.0,0.6172414124011993,38.19666,94.5
96.625,6,317291,4277,0.17223588,0.17223588,755.4440441131592,0.0045714737,0.0,0.8620065599679947,38.198772,96.625
97.6,6,317896,4283,0.33091214,0.33091214,756.5279312133789,0.014320496,0.0,0.7811295390129089,38.20757,97.6
100.375,4,318354,4287,0.18053544,0.18053544,758.2190170288086,0.004262696,0.0,0.7899351716041565,38.207653,100.375
98.925,6,318891,4293,0.3794217,0.3794217,759.2913892269135,0.014428665,0.0,0.7349748909473419,38.203384,98.925
96.875,6,319418,4299,0.17163274,0.17163274,760.3325681686401,0.003781091,0.0,0.9090029448270798,38.20886,96.875
94.25,6,319927,4305,0.3616304,0.3616304,761.2691693305969,0.013966971,0.0,0.811693400144577,38.20622,94.25
96.175,5,320459,4310,0.3443758,0.3443758,762.3494310379028,0.0129413735,0.0,0.7486009299755096,38.208984,96.175
95.25,6,320983,4316,0.3216105,0.3216105,763.8734521865845,0.014978173,0.0,0.956785973161459,38.197674,95.25
93.125,5,321419,4321,0.17068353,0.17068353,765.690495967865,0.0039422414,0.0,0.8238606601953506,38.202953,93.125
91.45,5,321902,4326,0.30890056,0.30890056,766.909322977066,0.014648114,0.0,0.8109758794307709,38.203896,91.45
90.0,6,322412,4332,0.35094327,0.35094327,768.3639962673187,0.013420121,0.0,0.65810626745224,38.19906,90.0
92.425,5,322931,4337,0.34259325,0.34259325,769.4983360767365,0.013930442,0.0,0.894519992172718,38.186073,92.425
92.375,5,323414,4342,0.16254963,0.16254963,770.3316652774811,0.0037863618,0.0,0.8230913132429123,38.187668,92.375
95.475,6,324043,4348,0.36050752,0.36050752,771.2978119850159,0.013605144,0.0,0.832734227180481,38.184288,95.475
94.55,5,324521,4353,0.3336541,0.3336541,772.1670379638672,0.0146463225,0.0,0.8461879193782806,38.17402,94.55
97.7,4,324964,4357,0.35084063,0.35084063,773.2601451873779,0.013639599,0.0,0.7658718228340149,38.167442,97.7
100.2,6,325611,4363,0.33389166,0.33389166,774.6969661712646,0.013063088,0.0,0.8523854464292526,38.16499,100.2
101.9,4,326064,4367,0.17020226,0.17020226,776.1447312831879,0.0042048073,0.0,0.9012561589479446,38.165977,101.9
102.25,5,326502,4372,0.29056948,0.29056948,777.2437193393707,0.014521554,0.0,0.8173995614051819,38.163498,102.25
104.1,4,326956,4376,0.32237127,0.32237127,778.2922942638397,0.013316231,0.0,0.8134653568267822,38.157154,104.1
103.65,5,327439,4381,0.15793048,0.15793048,779.318638086319,0.004067088,0.0,0.8908848688006401,38.155773,103.65
105.325,4,327894,4385,0.3524722,0.3524722,781.1176493167877,0.014502686,0.0,0.7953975349664688,38.158615,105.325
104.2,5,328359,4390,0.2992124,0.2992124,782.3510541915894,0.014114695,0.0,0.6816056370735168,38.15361,104.2
104.1,4,328782,4394,0.3109096,0.3109096,783.2550930976868,0.013215197,0.0,0.7091657817363739,38.15124,104.1
101.25,6,329362,4400,0.37012488,0.37012488,784.1213092803955,0.014229687,0.0,0.9200222045183182,38.151257,101.25
99.25,6,329916,4406,0.32832697,0.32832697,785.2216441631317,0.014011493,0.0,0.7815441638231277,38.14116,99.25
98.35,5,330357,4411,0.35122046,0.35122046,786.4802980422974,0.013401197,0.0,0.8220305740833282,38.14778,98.35
99.1,4,330825,4415,0.19364691,0.19364691,787.6053550243378,0.004402299,0.0,0.708278089761734,38.145382,99.1
100.6,4,331283,4419,0.16396067,0.16396067,788.5509831905365,0.0045388206,0.0,0.8092365711927414,38.151005,100.6
100.775,6,331925,4425,0.21200234,0.21200234,790.7036211490631,0.0044941436,0.0,0.8085982203483582,38.150986,100.775
103.6,5,332503,4430,0.17245653,0.17245653,791.6164202690125,0.0039629173,0.0,0.88304603099823,38.149296,103.6
99.9,6,333008,4436,0.16044235,0.16044235,792.810583114624,0.00390864,0.0,0.7267312109470367,38.154984,99.9
101.575,4,333425,4440,0.3323242,0.3323242,793.7817358970642,0.013709128,0.0,0.7829836308956146,38.165043,101.575
100.8,5,333868,4445,0.3107509,0.3107509,794.9630861282349,0.014779236,0.0,0.7542052417993546,38.16493,100.8
102.2,5,334350,4450,0.3232744,0.3232744,796.0857222080231,0.01373997,0.0,0.8527108132839203,38.156857,102.2
98.825,6,334911,4456,0.3052714,0.3052714,797.6011519432068,0.014369132,0.0,0.8174719214439392,38.139645,98.825
96.725,5,335367,4461,0.16289924,0.16289924,799.0858769416809,0.0038719282,0.0,0.7151928246021271,38.141773,96.725
93.625,6,335871,4467,0.34565192,0.34565192,800.5072503089905,0.014362663,0.0,0.819048747420311,38.11727,93.625
91.675,5,336342,4472,0.18317193,0.18317193,801.6080400943756,0.0040634703,0.0,0.7733057737350464,38.109848,91.675
92.4,4,336704,4476,0.37586826,0.37586826,802.518707036972,0.013752628,0.0,0.8482591658830643,38.1287,92.4
90.175,7,337294,4483,0.16932787,0.16932787,803.4074461460114,0.0038736742,0.0,0.8061244636774063,38.122066,90.175
90.675,4,337708,4487,0.33746332,0.33746332,804.2614920139313,0.013761107,0.0,0.8569819629192352,38.121872,90.675
90.775,4,338077,4491,0.2784165,0.2784165,805.0899040699005,0.01306974,0.0,0.5948247015476227,38.115955,90.775
90.65,6,338630,4497,0.16453034,0.16453034,805.896977186203,0.003887089,0.0,0.822547122836113,38.117176,90.65
92.525,5,339151,4502,0.18554878,0.18554878,806.7965450286865,0.0039250664,0.0,0.8348362594842911,38.098648,92.525
96.625,4,339647,4506,0.2994957,0.2994957,807.8788349628448,0.013274255,0.0,0.6130789816379547,38.091305,96.625
100.125,6,340347,4512,0.31414616,0.31414616,808.7582762241364,0.013049316,0.0,0.9075141176581383,38.088676,100.125
100.0,6,340885,4518,0.1659435,0.1659435,809.6238882541656,0.0038262084,0.0,0.7675097733736038,38.09098,100.0
101.45,5,341352,4523,0.3705281,0.3705281,810.440217256546,0.01410285,0.0,0.9025529026985168,38.093002,101.45
104.4,4,341884,4527,0.18426628,0.18426628,811.3576612472534,0.0038021442,0.0,0.7877923399209976,38.0846,104.4
105.65,5,342373,4532,0.37942034,0.37942034,812.2689430713654,0.013304369,0.0,0.8622459322214127,38.08679,105.65
104.525,6,342945,4538,0.18634951,0.18634951,813.1374320983887,0.0038524326,0.0,0.8349506855010986,38.087643,104.525
105.05,3,343261,4541,0.33387944,0.33387944,813.9948222637177,0.0146814305,0.0,0.6873525083065033,38.07671,105.05
102.675,4,343642,4545,0.3142574,0.3142574,814.8235971927643,0.014390439,0.0,0.6924765408039093,38.083866,102.675
99.25,6,344222,4551,0.30737272,0.30737272,815.7100050449371,0.014739133,0.0,0.7702964097261429,38.084763,99.25
99.775,6,344793,4557,0.1578759,0.1578759,816.6092250347137,0.0038071708,0.0,0.6481936872005463,38.078407,99.775
99.1,6,345316,4563,0.39582813,0.39582813,817.7106301784515,0.013112733,0.0,0.8481282293796539,38.075005,99.1
95.025,4,345685,4567,0.19420207,0.19420207,818.598051071167,0.0038207772,0.0,0.8086235970258713,38.08491,95.025
94.325,5,346146,4572,0.33453268,0.33453268,819.4047610759735,0.014426917,0.0,0.9062510058283806,38.06885,94.325
92.4,5,346563,4577,0.3554991,0.3554991,820.184326171875,0.014113395,0.0,0.7195062339305878,38.054806,92.4
92.65,5,347061,4582,0.38606846,0.38606846,821.0420610904694,0.013360562,0.0,0.9080668240785599,38.07227,92.65
92.75,5,347572,4587,0.16905567,0.16905567,821.9758961200714,0.003954777,0.0,0.7624713778495789,38.057133,92.75
93.55,6,348151,4593,0.17177069,0.17177069,822.913015127182,0.0037969784,0.0,0.849717453122139,38.054276,93.55
92.525,6,348647,4599,0.1891041,0.1891041,823.8928442001343,0.003870003,0.0,0.8032035231590271,38.056927,92.525
96.0,3,349043,4602,0.3833487,0.3833487,824.8053121566772,0.014456846,0.0,0.876811608672142,38.048172,96.0
97.125,6,349652,4608,0.31877086,0.31877086,825.7189519405365,0.013938837,0.0,0.7767525464296341,38.04447,97.125
98.475,4,350085,4612,0.16667566,0.16667566,826.6334693431854,0.0038767892,0.0,0.8716111928224564,38.039562,98.475
101.225,4,350525,4616,0.31546938,0.31546938,827.7405722141266,0.013931833,0.0,0.74903604388237,38.0442,101.225
105.225,3,350935,4619,0.3451417,0.3451417,828.6251583099365,0.013134952,0.0,-0.17066121101379395,38.05315,105.225
104.225,5,351454,4624,0.28591096,0.28591096,829.6661140918732,0.013788734,0.0,0.7815844118595123,38.060192,104.225
105.45,4,351886,4628,0.15670174,0.15670174,830.7376010417938,0.0038709114,0.0,0.8038669526576996,38.059036,105.45
105.75,6,352457,4634,0.34362578,0.34362578,831.5663390159607,0.014017152,0.0,0.9021249264478683,38.04652,105.75
107.35,6,353067,4640,0.3080895,0.3080895,832.3855500221252,0.013909204,0.0,0.8097895681858063,38.03752,107.35
108.75,5,353663,4645,0.1645433,0.1645433,833.5221230983734,0.003868977,0.0,0.7426005303859711,38.034958,108.75
104.5,5,354106,4650,0.16413377,0.16413377,834.4400911331177,0.0038104528,0.0,0.8553674668073654,38.03271,104.5
104.5,5,354598,4655,0.32930788,0.32930788,835.3095660209656,0.013908236,0.0,0.7751004695892334,38.0481,104.5
101.95,6,355209,4661,0.16707063,0.16707063,836.0954060554504,0.0039430647,0.0,0.8997713997960091,38.043385,101.95
101.275,5,355686,4666,0.18819933,0.18819933,837.0909061431885,0.0038753478,0.0,0.8500590473413467,38.04259,101.275
97.125,6,356156,4672,0.36477453,0.36477453,838.183916091919,0.014053596,0.0,0.8844519183039665,38.037235,97.125
98.025,4,356577,4676,0.17186499,0.17186499,839.0493981838226,0.0037824023,0.0,0.7394358515739441,38.03578,98.025
96.175,5,357073,4681,0.1744576,0.1744576,839.8621451854706,0.0038235625,0.0,0.7728489935398102,38.02446,96.175
97.575,3,357457,4684,0.38255918,0.38255918,840.7636880874634,0.014278726,0.0,0.5293528735637665,38.032345,97.575
99.525,6,358087,4690,0.3167265,0.3167265,842.2551941871643,0.014609899,0.0,0.9378452636301517,38.035294,99.525
99.45,5,358576,4695,0.33084548,0.33084548,843.5451672077179,0.01410552,0.0,0.7847448736429214,38.033157,99.45
100.0,5,359101,4700,0.3079373,0.3079373,844.6221692562103,0.0134080155,0.0,0.5329036116600037,38.06144,100.0
101.35,6,359740,4706,0.17744316,0.17744316,845.8664419651031,0.0041618273,0.0,0.8139688223600388,38.053307,101.35
105.475,6,360375,4712,0.17410716,0.17410716,846.9903481006622,0.003836486,0.0,0.6481197476387024,38.054928,105.475
105.125,5,360910,4717,0.15564243,0.15564243,848.0339300632477,0.004021003,0.0,0.8653005808591843,38.050858,105.125
107.025,4,361354,4721,0.3149969,0.3149969,848.8875651359558,0.014589597,0.0,0.904780425131321,38.04601,107.025
107.15,4,361845,4725,0.34316656,0.34316656,849.6827960014343,0.013763258,0.0,0.8563690930604935,38.03755,107.15
108.1,6,362493,4731,0.28772652,0.28772652,850.5036420822144,0.014848032,0.0,0.6647536158561707,38.053173,108.1
106.3,4,362828,4735,0.37465733,0.37465733,851.3117661476135,0.014050512,0.0,0.8320879340171814,38.051884,106.3
107.35,4,363264,4739,0.39795393,0.39795393,852.1224381923676,0.0143881105,0.0,0.6902944147586823,38.054676,107.35
105.175,5,363732,4744,0.3792897,0.3792897,852.934935092926,0.01452193,0.0,0.8720208555459976,38.063366,105.175
104.25,5,364272,4749,0.16625631,0.16625631,853.7334380149841,0.0039171926,0.0,0.7864436060190201,38.062984,104.25
102.7,5,364748,4754,0.3797777,0.3797777,854.5151679515839,0.014085851,0.0,0.7232135534286499,38.068436,102.7
104.225,5,365290,4759,0.35231835,0.35231835,855.3010449409485,0.014376562,0.0,0.7189876735210419,38.048935,104.225
103.675,5,365842,4764,0.17450562,0.17450562,856.1106722354889,0.00406486,0.0,0.6588197350502014,38.031254,103.675
102.5,5,366383,4769,0.2881766,0.2881766,856.9232330322266,0.014599159,0.0,0.7704892456531525,38.032875,102.5
102.675,4,366778,4773,0.32894024,0.32894024,857.9294891357422,0.013822432,0.0,0.7470887899398804,38.02303,102.675
101.4,5,367239,4778,0.28140062,0.28140062,858.7441210746765,0.013498625,0.0,0.8003014177083969,38.02441,101.4
106.0,4,367754,4782,0.15050836,0.15050836,859.5958750247955,0.0038799357,0.0,0.6790889799594879,38.012924,106.0
105.225,4,368160,4786,0.17395875,0.17395875,860.4071102142334,0.0039121276,0.0,0.7397281527519226,38.015377,105.225
106.95,5,368738,4791,0.1851435,0.1851435,861.2114040851593,0.0038617908,0.0,0.8125750571489334,38.02351,106.95
106.55,5,369183,4796,0.17644319,0.17644319,861.9931190013885,0.004085568,0.0,0.7191917300224304,38.01,106.55
107.15,4,369664,4800,0.35182232,0.35182232,862.7858281135559,0.013905964,0.0,0.9215594083070755,37.99165,107.15
106.6,5,370209,4805,0.39146847,0.39146847,863.7770459651947,0.0147037655,0.0,0.7886669784784317,37.998524,106.6
104.05,6,370783,4811,0.3280195,0.3280195,865.1708030700684,0.014679061,0.0,0.8651507198810577,37.994984,104.05
106.725,4,371222,4815,0.35880333,0.35880333,865.9462251663208,0.013868662,0.0,0.8663231730461121,37.97782,106.725
102.525,6,371748,4821,0.29024643,0.29024643,866.8133041858673,0.014386148,0.0,0.758557453751564,37.968246,102.525
101.6,6,372377,4827,0.27974838,0.27974838,867.7823140621185,0.013166617,0.0,0.6579842865467072,37.99206,101.6
102.975,4,372857,4831,0.17982352,0.17982352,868.5650281906128,0.0038930443,0.0,0.6147307455539703,38.00317,102.975
107.075,5,373466,4836,0.17826235,0.17826235,869.3571310043335,0.0037858246,0.0,0.8875023499131203,37.994267,107.075
105.85,4,373898,4840,0.16704232,0.16704232,870.1689541339874,0.0039759735,0.0,0.6583341658115387,38.00343,105.85
104.625,5,374394,4845,0.16674513,0.16674513,870.9744811058044,0.003970438,0.0,0.7078816592693329,38.005116,104.625
106.9,5,374962,4850,0.38612923,0.38612923,871.8140151500702,0.0147219,0.0,0.7192840278148651,38.00505,106.9
104.9,5,375418,4855,0.31094828,0.31094828,872.5872530937195,0.014624406,0.0,0.8516669124364853,37.991833,104.9
106.625,4,375822,4859,0.1697869,0.1697869,873.4223442077637,0.00423879,0.0,0.8736963868141174,37.97688,106.625
